1,2551.827,2372.838,2524.518,2125.254,3002.38,1162.533,1794.812,898.891,1305.788,2071.82,3110.224,1267.58,718.177,591.098,1309.799,2305.194,2214.444,1681.942,1444.182,2454.078,1556.523,637.819,613.292,533.828,563.085,565.542,1224.58,887.172,953.615,1311.961,1575.99,638.893,516.789,525.5,332.693,509.207,726.758,433.479,611.483,444.375,587.882,584.161,428.399,352.64,316.131,165.148,555.994,1791.287,1707.107,1649.685,1634.708,1392.35,2026.081,2152.458,1634.493,823.418,1755.875,1246.208,714.537,413.316,352.544,547.949,473.876,393.562,500.591,309.816,229.118,236.229,229.994,728.063,300.782,359.128
2,2628.252,2411.11,2614.628,2245.119,3073.077,1228.583,1786.058,942.63,1328.904,1978.875,2938.891,1324.598,696.556,609.874,1292.286,2232.653,2120.878,1598.715,1359.994,2311.707,1532.302,573.578,575.255,499.896,502.953,574.021,1197,843.265,867.183,1198.812,1482.552,625.95,483.429,520.421,307.724,473.207,728.532,435.729,535.135,444.839,605.546,625.569,471.495,355.299,276.131,146.528,512.329,1785.787,2032.976,1758.342,1703.167,1426.57,2153.802,2333.806,1683.664,878.392,1876.469,1400.042,749.471,401.571,340.882,528.608,465.723,419.804,498.716,321.988,233.14,245.007,245.693,700.544,289.26,357.957
3,2586.388,2466.419,2509.506,2137.955,3057.601,1216.854,1840.213,924.42,1470.923,2107.695,2937.231,1437.321,667.347,573.378,1304.237,2440.766,2176.089,1763.489,1354.305,2287.104,1531.343,632.533,634.76,517.359,518.322,559.035,1155.76,908.132,955.913,1177.047,1467.281,665.343,508.053,505.952,326.135,461.807,741.855,458.079,648.933,457.732,594.193,647.153,484.716,348.116,279.462,145.449,518.366,1996.125,2004.869,1932.021,1725.75,1374.85,2126.151,2455.556,1781.4,965.684,1948.531,1481.271,837.603,424.338,391.478,496.911,478.746,369.25,482.557,349.961,258.596,239.222,257.946,686.519,309.706,426.057
4,2597.237,2622.007,2726.158,2202.785,3054.856,1262.623,1916.705,967.188,1380.952,2051.18,2933.987,1336.991,678.871,602.977,1299.946,2404.428,2460.738,1688.934,1482.136,2543.776,1504.738,596.613,601.458,574.495,560.695,534.194,1312.88,844.291,971.163,1308.359,1677.833,625.75,515.406,551.772,338.781,509.557,800.25,488.271,617.303,448.795,618.882,614.314,479.505,345.5,274.962,159.287,591.602,1927.662,1989.869,1848.932,1677.677,1430.85,2152.837,2385.319,1789.35,863.734,2011.391,1501.385,846.735,389.331,374.147,558.253,469.514,425.321,513.466,357.984,239.037,241.861,266.801,665.544,315.462,392.348
5,2635.36,2460.963,2645.823,2144.441,3052.688,1179.382,1804.932,909,1336.096,2019.33,2761.679,1353.116,656.968,558.065,1287.995,2406.516,2387.542,1750.328,1509.331,2460.966,1571.75,624.834,606.755,568.901,551.025,581.611,1231.79,867.682,869.904,1290.344,1782.854,626.6,546.744,529.728,330.068,424.514,810.105,471.064,653.64,464.455,588.475,602.766,484.01,353.482,298.531,159.028,573.435,1979.45,1925.583,1761.966,1760.948,1382.46,2040.151,2500.986,1846.414,907.304,1935.828,1445.958,789.86,401.895,391.191,510.089,493.339,430.071,505.239,348.234,224.478,243.924,263.404,679.709,305.748,412.553
6,2780.23,2571.235,2648.067,2122.051,2886.192,1184.467,1808.082,913.652,1331.279,1983.28,2848.442,1392.455,661.573,566.986,1308.656,2307.319,2254.785,1672.526,1447.117,2265.56,1403.68,597.226,564.245,535,519.678,515.368,1170.96,833.417,779.231,1202.062,1601,621.257,481.113,533.088,325.724,480.9,769.258,398.25,597.607,385.161,599.74,585.978,427.764,294.921,268.781,165.954,572.565,1858.775,1913.857,1761.137,1756.802,1398.07,2192.326,2340.361,1743.364,824.114,1975.188,1366.969,846.426,389.15,381,567.848,486.96,407.188,530.148,328.145,227.588,219.042,236.53,663.291,307.723,438.333
7,2336.842,2240.221,2468.543,2033.384,3056.014,1157.895,1664.449,931.732,1252.644,2015.01,2830.987,1338.312,684.992,598.327,1225.549,2210.572,2111.313,1604.036,1347.37,2220.233,1401.122,592.794,577.005,530.042,510.153,516.514,1132.58,857.391,809.183,1223.852,1652.135,618.657,489.955,509.013,319.286,446.55,724.153,435.807,564.146,384.67,595.37,599.774,456.034,324.585,269.519,157.986,550.491,1680.062,1588.131,1480.301,1574.146,1278.7,1779.186,2150.792,1536.271,774.582,1671.875,1155.469,713.632,370.496,344.838,487.342,501.198,365.473,468.966,307.008,217.618,229.201,205.006,685,261.706,372.376
8,2525.453,2211.993,2360.811,2076.938,3100.336,1181.623,1713.778,957.652,1409.702,2142.565,2918.321,1200.098,662.427,575.804,1305.656,2318.397,2474.187,1776.358,1518.429,2449.31,1524.797,623.256,641.995,581.047,573.22,578.229,1263.05,829.378,905.856,1246.898,1667.146,644.593,493.91,603.526,338.833,480.621,775.79,470.643,655.551,460.946,637.672,621.358,484.26,370.64,271.406,166.176,577.907,1709.363,1750.131,1703.021,1650.938,1354.55,1823.663,2110.486,1568.971,896.304,1748.219,1316.167,709.757,415.774,368.559,538.494,468.927,344.152,470.5,329.41,220.412,222.319,233.819,682.62,295.462,364.589
9,2958.95,2457.86,2637.75,2112.107,3050.457,1138.382,1742.391,937.297,1375.654,2143.97,3028.135,1367.339,677.766,650.883,1346.683,2223.706,2273.649,1822.971,1499.208,2460.828,1572.384,634.703,650.182,548.422,547.508,549.236,1166.02,900.43,915.231,1293.742,1585.427,633.114,573.098,573.785,342.677,470.064,743.073,463.764,650.82,449.911,642.471,600.73,496.793,349.89,267.056,162.944,539.217,2034.287,2083.024,1872.87,1894.365,1476.75,2187.012,2601.069,1900.136,935.291,1979.062,1577.667,843.868,436.85,374.404,497.063,489.13,427.098,506.989,379.266,271.015,255.368,257.319,717.835,322.454,422.887
10,2922.647,2661.927,2826.689,2065.588,2980.904,1153.151,1798.947,985.29,1377.327,2076.45,2961.34,1327.179,705.371,609.276,1324.875,2382.078,2356.327,1773.029,1534.39,2486.491,1514.337,632.106,632.984,550.875,557.843,600.653,1222.29,914.132,924.769,1282.586,1647.135,650.121,495.301,551.654,323.854,501.893,805.194,458.007,596.73,485.902,637.609,676.212,500.168,355.713,273.3,164.861,564.472,1962.025,2086.893,1911.158,1917.573,1522.97,2233.407,2522.111,1831.586,983.696,2043.344,1546.365,861.493,418.541,407.956,522.481,468.78,411.295,503.125,347.156,297.015,258.271,284.349,749.165,304.756,378.482
